web-scraper-order,web-scraper-start-url,autoscout24,autoscout24-href,description_raw,price_raw,mileage_raw,fuel_type_raw,location_raw
"1733476645-1452","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-t61-california-3000-20-tdi-199-beach-dsg-11667042","VW T6.1 California 3000 2.0 TDI 199 Beach DSG","CHF 46'900.–","103'000 km","Diesel","Schaffhauserstrasse 150, 8400 Winterthur"
"1733476648-1453","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-ocean-11677949","VW T6 California 2.0 TDI Ocean","CHF 49'900.–","59'500 km","Diesel","Giessenstrasse 4, 8600 Dübendorf"
"1733476652-1454","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-300-d-4matic-ch-fahrzeug-11756534","MERCEDES-BENZ Marco Polo 300 d 4matic CH FAHRZEUG","CHF 82'900.–","28'000 km","Diesel","Im Vorderasp 3, 8154 Oberglatt   ( Kanton ZH )"
"1733476655-1455","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-beach-11958647","VW T6.1 California 2.0 TDI Beach","CHF 64'900.–","22'600 km","Diesel","Rte du Simplon 1, 1845 Noville"
"1733476658-1456","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-beach-liberty-4motion-11984824","VW T6.1 California 2.0 TDI Beach Liberty 4Motion","CHF 54'900.–","61'000 km","Diesel","Flooz, 9630 Wattwil"
"1733476661-1457","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/westfalia-kepler-six-dsg-11980735","WESTFALIA Kepler Six DSG","CHF 54'900.–","21'500 km","Diesel","Industriestrasse 8, 9535 Wilen bei Wil"
"1733476665-1458","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/land-rover-130-pick-up-11907522","LAND ROVER 130 Pick Up","CHF 89'000.–","52'000 km","Diesel","8126 Zumikon"
"1733476668-1459","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-t5-california-20-tdi-comfortline-last-ed-solar-kuche-zubehor-11923355","VW T5 California 2.0 TDI Comfortline Last Ed., Solar, Küche, Zubehör","CHF 43'900.–","87'900 km","Diesel","8050 Zürich"
"1733476674-1460","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/toyota-crosscamp-flex-20l-31t-11956081","TOYOTA CROSSCAMP FLEX 2.0L 3.1T","CHF 59'000.–","44'900 km","Diesel","6033 Buchrain"
"1733476678-1461","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/carthago-liner-de-luxe-68q-11991189","CARTHAGO Liner de Luxe 68Q","CHF 89'000.–","160'000 km","Diesel","6110 Wolhusen"
"1733476681-1462","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-lt-28-sven-hedin-11996444","VW LT 28 Sven Hedin","CHF 29'900.–","140'000 km","-","3052 Zollikofen"
"1733476684-1463","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/challenger-337-ga-graphite-ultimate-automatik-10g-motorradtrager-12023215","CHALLENGER 337 GA Graphite Ultimate Automatik 10g-Motorradträger","CHF 68'899.–","31'000 km","-","via san gottardo 38, 6593 cadenazzo"
"1733476687-1464","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-4motion-11757081","VW T6.1 California 2.0 TDI Ocean Liberty 4Motion","CHF 77'900.–","20'000 km","Diesel","1279 chavannes de bogis"
"1733476690-1465","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-t3-typ-2-11973087","VW T3 Typ 2","CHF 20'700.–","119'000 km","Benzin","3014 Bern"
"1733476694-1466","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-ocean-liberty-4motion-10324271","VW T6.1 California 2.0 TDI Ocean Liberty 4Motion","CHF 74'900.–","11'500 km","Diesel","1214 Vernier"
"1733476697-1467","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=6","","https://www.autoscout24.ch/de/d/benimar-tessoro-463-special-edition-170cv-2024-11925090","BENIMAR Tessoro 463 Special Edition 170CV 2024","CHF 73'000.–","10'800 km","Diesel","4114 Hofstetten"
"1733476704-1468","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-300-d-4m-automat-12001199","MERCEDES-BENZ Marco Polo 300 d 4M Automat","CHF 69'900.–","42'900 km","Diesel","Chemin de la Marbrerie 1, 1227 Carouge"
"1733476706-1469","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-beach-dsg-11904834","VW T6.1 California 2.0 TDI Beach DSG","CHF 66'990.–","11'000 km","Diesel","Route de Reculan 11, 1024 Ecublens"
"1733476709-1470","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/hymer-capron-a461-11971265","HYMER Capron A461","CHF 39'777.–","69'500 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476713-1471","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/carthago-chic-c-line-11971310","CARTHAGO Chic C-Line","CHF 53'777.–","55'700 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476716-1472","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/dethleffs-trend-t-7057-dbl-ebl-11971381","DETHLEFFS Trend T 7057 DBL/EBL","CHF 65'777.–","40'700 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476718-1473","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/fiat-challenger-queensbett-hubbett-tv-mit-sat-11987191","FIAT Challenger | Queensbett | Hubbett | TV mit Sat","CHF 54'900.–","22'000 km","Diesel","Heerenstegstrasse 1, 8427 Rorbas"
"1733476721-1474","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/vw-t61-20-tdi-envia-free-11983411","VW T6.1 2.0 TDI Envia Free","CHF 54'900.–","51'000 km","Diesel","Alte Steinhauserstrasse 1, 6330 Cham"
"1733476724-1475","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-250-d-4matic-7g-tronic-12001361","MERCEDES-BENZ Marco Polo 250 d 4Matic 7G-Tronic","CHF 59'900.–","80'100 km","Diesel","Chemin de la Marbrerie 1, 1227 Carouge"
"1733476727-1476","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/opel-zafira-camper-m-20-cdti-business-edition-s-s-8827879","OPEL Zafira Camper M 2.0 CDTi Business Edition S/S","CHF 57'500.–","25'900 km","Diesel","Heimiswilstrasse 55, 3400 Burgdorf"
"1733476730-1477","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-beach-liberty-spirit-4motion-11845267","VW T6.1 California 2.0 TDI Beach Liberty Spirit 4Motion","CHF 68'800.–","19'500 km","Diesel","Würenloserstrasse 2 / 4 / 6, 8112 Otelfingen"
"1733476732-1478","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/rimor-fiat-ducato-x-60-swiss-dynamic-11969148","RIMOR Fiat Ducato X 60 Swiss Dynamic","CHF 48'000.–","68'400 km","Diesel","2502 Biel"
"1733476736-1479","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/phoenix-11984183","PHOENIX","CHF 80'000.–","160'000 km","Diesel","6986 Curio"
"1733476739-1480","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-300-d-automat-11338315","MERCEDES-BENZ Marco Polo 300 d Automat","CHF 66'000.–","50'000 km","Diesel","3507 Biglen"
"1733476743-1481","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/vw-t5-california-20-bi-tdi-beach-edition-4motion-11352255","VW T5 California 2.0 Bi-TDI Beach Edition 4Motion","CHF 46'980.–","63'000 km","Diesel","6247 Schötz"
"1733476746-1482","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/vw-t61-california-20-bi-tdi-ocean-edition-liberty-4motion-11370430","VW T6.1 California 2.0 Bi-TDI Ocean Edition Liberty 4Motion","CHF 128'000.–","24'000 km","Diesel","8800 Thalwil"
"1733476749-1483","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/adria-matrix-m-670-dl-swiss-edition-11502489","ADRIA MATRIX M 670 DL Swiss Edition","CHF 94'500.–","29'500 km","Diesel","8841 Gross"
"1733476752-1484","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-horizon-220-d-7g-tronic-11513308","MERCEDES-BENZ Marco Polo Horizon 220 d 7G-Tronic","CHF 45'000.–","219'470 km","Diesel","9053 Teufen"
"1733476756-1485","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/hymer-xs-588-11687454","HYMER XS 588","CHF 49'000.–","59'800 km","Diesel","1580 Avenches"
"1733476759-1486","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-220-d-trend-4m-automat-12036869","MERCEDES-BENZ Marco Polo 220 d Trend  4M Automat","CHF 67'800.–","22'000 km","Diesel","Hauptstrasse 46, 4112 Bättwil"
"1733476762-1487","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=5","","https://www.autoscout24.ch/de/d/vw-t6-california-20-bi-tdi-ocean-grey-4motion-mit-viel-zubehor-11995217","VW T6 California 2.0 Bi-TDI Ocean GREY 4Motion mit viel Zubehör","CHF 66'990.–","44'500 km","Diesel","3273 Kappelen"
"1733476770-1488","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/weinsberg-pepper-edition-peugeot-20-161ps-festbett-mit-garage-tv-mit-sat-tom-tailor-interior-11994512","WEINSBERG PEPPER EDITION  | Peugeot 2.0 161PS  | Festbett mit Garage | TV mit Sat |  TOM TAILOR Interior","CHF 47'750.–","75'600 km","Diesel","Heerenstegstrasse 1, 8427 Rorbas"
"1733476773-1489","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-beach-liberty-4motion-12016594","VW T6 California 2.0 TDI Beach Liberty 4Motion","CHF 49'900.–","60'000 km","Diesel","Industriestrasse 2, 3186 Düdingen"
"1733476777-1490","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/dethleffs-just-6812-eb-elektr-hubbett-all-inklusiv-solar-anlage-isofix-11989542","DETHLEFFS Just 6812 EB - elektr. Hubbett - ALL Inklusiv - SOLAR-ANLAGE - ISOFIX","CHF 54'700.–","39'140 km","Diesel","Joosäckerstrasse 4, 8957 Spreitenbach"
"1733476780-1491","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/carado-t-337-all-inklusiv-top-zustand-11992241","CARADO T 337 - ALL inklusiv - TOP-Zustand","CHF 53'900.–","23'200 km","Diesel","Joosäckerstrasse 4, 8957 Spreitenbach"
"1733476783-1492","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/jeep-ultd-12004580","JEEP ULTD","CHF 58'000.–","95'000 km","Diesel","Feldstrasse 4, 8194 Hüntwangen"
"1733476788-1493","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/challenger-380-graphite-ultimate-12010011","CHALLENGER 380 Graphite Ultimate","CHF 65'900.–","28'500 km","Diesel","3 Route Des Ilettes, 1870 Monthey"
"1733476796-1494","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/westfalia-mercedes-benz-vito-112cdi-12007498","WESTFALIA MERCEDES-BENZ Vito 112CDI","CHF 16'800.–","228'750 km","Diesel","Industriestrasse 8, 9535 Wilen bei Wil"
"1733476800-1495","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/dethleffs-just-7052-eb-elektr-hubbett-all-inklusiv-solar-anlage-isofix-11991786","DETHLEFFS Just 7052 EB - elektr. Hubbett-ALL Inklusiv - SOLAR-ANLAGE - ISOFIX","CHF 55'900.–","43'670 km","Diesel","Joosäckerstrasse 4, 8957 Spreitenbach"
"1733476804-1496","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/westfalia-columbus-540d-aufstelldach-11998441","WESTFALIA Columbus 540D Aufstelldach","CHF 74'900.–","19'000 km","Diesel","Industriestrasse 8, 9535 Wilen bei Wil"
"1733476807-1497","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/challenger-s217-start-edition-12009977","CHALLENGER S217 Start Edition","CHF 55'990.–","10'450 km","Diesel","3 Route Des Ilettes, 1870 Monthey"
"1733476811-1498","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/fiat-pilote-v600g-11998419","FIAT Pilote V600G","CHF 39'900.–","57'555 km","Diesel","1996 Basse-Nendaz"
"1733476814-1499","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-ocean-11995940","VW T6 California 2.0 TDI Ocean","CHF 42'000.–","78'100 km","Diesel","1212 Grand-lancy"
"1733476817-1500","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/dodge-ram-12011108","DODGE Ram","CHF 32'000.–","70'000 km","Benzin","1514 Bussy-sur-Moudon"
"1733476821-1501","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-horizon-300-d-4m-automat-11991723","MERCEDES-BENZ Marco Polo Horizon 300 d 4M Automat","CHF 74'900.–","78'000 km","Diesel","3932 Visperterminen"
"1733476823-1502","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/vw-camper-12008802","VW Camper","CHF 17'950.–","143'000 km","Diesel","8236 Büttenhardt"
"1733476827-1503","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/adria-twin-sport-600-sx-11987835","ADRIA TWIN Sport 600 SX","CHF 80'900.–","13'500 km","Diesel","1867 Ollon"
"1733476831-1504","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/vw-t4-25tdi-12010976","VW T4 2.5TDI","CHF 12'000.–","177'000 km","Diesel","5430 Wettingen"
"1733476834-1505","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/vw-caddy-15-tsi-california-spirit-12038072","VW Caddy 1.5 TSI California Spirit","CHF 29'990.–","18'800 km","Benzin","Rte d'Echallens 22, 1032 Romanel-s-Lausanne"
"1733476838-1506","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/man-12008294","MAN","CHF 250'000.–","35'000 km","Diesel","8865 Bilten"
"1733476842-1507","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=4","","https://www.autoscout24.ch/de/d/vw-california-ocean-edition-61-12026433","VW California Ocean Edition 6.1","CHF 47'500.–","130'000 km","Diesel","3186 Düdingen"
"1733476848-1508","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/vw-grand-california-600-20-bi-tdi-11984857","VW Grand California 600 2.0 BI-TDI","CHF 59'500.–","10'200 km","Diesel","Chaltenbodenstrasse 16, 8834 Schindellegi-Feusisberg"
"1733476851-1509","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/vw-t6-california-20-tdi-ocean-grey-4motion-12007576","VW T6 California 2.0 TDI Ocean GREY 4Motion","CHF 56'800.–","74'500 km","Diesel","Industriestrasse 8, 9535 Wilen bei Wil"
"1733476854-1510","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/sunlight-capron-sunlight-11992476","SUNLIGHT Capron Sunlight","CHF 35'777.–","91'900 km","Diesel","Sulzer-Allee 41, 8404 Winterthur"
"1733476857-1511","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/vw-t61-california-3000-20-tdi-1-12001564","VW T6.1 California 3000 2.0 TDI 1","CHF 56'850.–","57'000 km","Diesel","Flawilerstrasse 31, 9500 Wil"
"1733476860-1512","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/vw-t61-california-ocean-150ps-4x4-westfalia-kepler-six-langer-radstand-12008652","VW T6.1 California Ocean 150PS 4x4 Westfalia Kepler Six Langer Radstand","CHF 59'999.–","41'000 km","Diesel","St. Laurentiusstrasse 2, 4613 Rickenbach"
"1733476863-1513","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/citroen-spacetourer-campster-m-20-bluehdi-150-12041443","CITROEN SPACETOURER Campster M 2.0 BlueHDi 150","CHF 24'830.–","180'000 km","Diesel","Flawilerstrasse 36, 9242 Oberuzwil"
"1733476866-1514","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/vw-t6-california-20-bi-tdi-ocean-edition-4motion-12007504","VW T6 California 2.0 Bi-TDI Ocean Edition 4Motion","CHF 59'900.–","52'000 km","Diesel","Industriestrasse 8, 9535 Wilen bei Wil"
"1733476869-1515","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/vw-envia-camper-12018442","VW Envia Camper","CHF 60'720.–","55'000 km","Diesel","Pfäffikerstrasse 32, 8610 Uster"
"1733476872-1516","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/sterckeman-romance-450-cp-11998795","STERCKEMAN Romance 450 CP","CHF 13'777.–","12'000 km","-","Sulzer-Allee 41, 8404 Winterthur"
"1733476875-1517","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/vw-t61-california-20-bi-tdi-ocean-liberty-12018961","VW T6.1 California 2.0 Bi-TDI Ocean Liberty","CHF 69'900.–","14'000 km","Diesel","Avenue de Provence 2, 1007 Lausanne"
"1733476878-1518","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/vw-t61-california-20-tdi-beach-12011594","VW T6.1 California 2.0 TDI Beach","CHF 65'000.–","20'000 km","Diesel","8716 Schmerikon"
"1733476881-1519","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=3","","https://www.autoscout24.ch/de/d/roller-team-livingstone-duo-sport-11996518","ROLLER TEAM Livingstone Duo Sport","CHF 55'000.–","22'000 km","Diesel","3110 Münsingen"
